Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE05,OUT018,1889.70428
FDE09,OUT018,889.7598749
FDE17,OUT018,2251.721761
FDE20,OUT018,3106.3632
FDE21,OUT018,2084.308798
FDE26,OUT018,1797.548838
FDE28,OUT018,2655.392354
FDE33,OUT018,1129.428413
FDE35,OUT018,696.799902
FDE38,OUT018,3336.599531
FDE39,OUT018,2507.62692
FDE41,OUT018,1005.60895
FDE44,OUT018,730.1780792
FDE46,OUT018,1313.504361
FDE47,OUT018,1793.924748
FDE50,OUT018,3263.508632
FDE52,OUT018,3159.354101
FDE53,OUT018,1091.490756
FDE56,OUT018,1175.393017
FDE57,OUT018,2821.765512
FDE58,OUT018,2195.467873
FDF14,OUT018,2206.431508
FDF16,OUT018,1757.836117
FDF17,OUT018,2934.802618
FDF20,OUT018,3004.848062
FDF21,OUT018,3422.220298
FDF28,OUT018,2126.133034
FDF35,OUT018,1431.72889
FDF38,OUT018,352.9681322
FDF40,OUT018,3587.849496
FDF46,OUT018,1664.888857
FDF47,OUT018,2309.215584
FDF50,OUT018,3245.235907
FDF53,OUT018,3260.00636
FDF56,OUT018,2742.803655
FDF57,OUT018,2182.981511
FDF58,OUT018,887.2422995
FDG05,OUT018,2111.261067
FDG14,OUT018,3934.72672
FDG16,OUT018,2762.835975
FDG22,OUT018,577.8749188
FDG28,OUT018,2353.526942
FDG29,OUT018,479.6590235
FDG31,OUT018,748.3695918
FDG32,OUT018,3080.607359
FDG40,OUT018,528.0817439
FDG46,OUT018,1961.576997
FDG58,OUT018,1781.590659
FDG60,OUT018,4202.239409
FDH08,OUT018,2836.84051
FDH09,OUT018,615.9126407
FDH12,OUT018,1193.818014
FDH14,OUT018,1487.138752
FDH16,OUT018,1332.081631
FDH17,OUT018,1266.299822
FDH21,OUT018,1988.072448
FDH22,OUT018,1861.381556
FDH31,OUT018,1143.507112
FDH34,OUT018,3058.854115
FDH35,OUT018,2106.236068
FDH41,OUT018,2688.729925
FDH44,OUT018,1727.48309
FDH46,OUT018,1313.199815
FDH47,OUT018,1348.730113
FDH52,OUT018,830.7998832
FDH60,OUT018,2844.961721
FDI05,OUT018,1399.487682
FDI07,OUT018,2816.871033
FDI10,OUT018,2997.335942
FDI12,OUT018,1045.199853
FDI15,OUT018,3636.272216
FDI22,OUT018,3036.165482
FDI24,OUT018,3260.463178
FDI27,OUT018,631.6271839
FDI32,OUT018,1821.442601
FDI33,OUT018,2219.648779
FDI35,OUT018,3713.626751
FDI38,OUT018,3561.232227
FDI44,OUT018,1377.763443
FDI48,OUT018,644.8749093
FDI53,OUT018,1670.533098
FDI58,OUT018,1343.045266
FDJ02,OUT018,1278.786184
FDJ12,OUT018,3278.126812
FDJ14,OUT018,840.5453364
FDJ15,OUT018,4135.483055
FDJ28,OUT018,2508.388284
FDJ32,OUT018,658.4271802
FDJ36,OUT018,1275.679821
FDJ40,OUT018,2264.193621
FDJ44,OUT018,2373.779212
FDJ48,OUT018,3389.590433
FDJ50,OUT018,898.2059343
FDJ56,OUT018,1461.817976
FDJ60,OUT018,2316.169371
FDK04,OUT018,680.9635406
FDK09,OUT018,2758.77537
FDK25,OUT018,3081.999567
FDK27,OUT018,1574.134324
FDK32,OUT018,3301.069233
FDK36,OUT018,746.9889859
FDK41,OUT018,1234.424069
FDK44,OUT018,2034.850623
FDK45,OUT018,1432.378587
FDK48,OUT018,1555.496145
FDK51,OUT018,3393.854068
FDK56,OUT018,2310.586039
FDK57,OUT018,4056.544884
FDL02,OUT018,1549.527055
FDL04,OUT018,1743.217937
FDL08,OUT018,3324.823775
FDL09,OUT018,1509.327061
FDL12,OUT018,931.9089599
FDL14,OUT018,1745.958845
FDL21,OUT018,504.3272018
FDL22,OUT018,1337.215396
FDL28,OUT018,1404.969499
FDL32,OUT018,839.0835184
FDL33,OUT018,2119.026975
FDL43,OUT018,1237.469523
FDL48,OUT018,501.8038256
FDM08,OUT018,2923.635953
FDM10,OUT018,2698.15053
FDM12,OUT018,1091.693786
FDM14,OUT018,1952.54215
FDM21,OUT018,4337.213936
FDM22,OUT018,937.9998681
FDM24,OUT018,2018.648807
FDM28,OUT018,1507.499788
FDM36,OUT018,2298.708768
FDM38,OUT018,1154.836201
FDM40,OUT018,1773.063387
FDM45,OUT018,1906.697914
FDM46,OUT018,1620.18159
FDM51,OUT018,1382.331624
FDM57,OUT018,1055.249852
FDN02,OUT018,3472.832845
FDN03,OUT018,2473.396016
FDN13,OUT018,981.0422863
FDN16,OUT018,1548.308873
FDN20,OUT018,3133.366226
FDN23,OUT018,2611.37539
FDN24,OUT018,909.0071449
FDN31,OUT018,2126.488337
FDN33,OUT018,1232.495281
FDN34,OUT018,2991.042004
FDN39,OUT018,2276.781498
FDN40,OUT018,2286.374679
FDN44,OUT018,2887.090503
FDN45,OUT018,3172.145009
FDN51,OUT018,4536.508453
FDN52,OUT018,1436.236162
FDN56,OUT018,2544.324642
FDO09,OUT018,3769.257046
FDO10,OUT018,772.6317096
FDO11,OUT018,3986.49944
FDO13,OUT018,1624.810681
FDO24,OUT018,2236.581504
FDO28,OUT018,992.2089514
FDO36,OUT018,2401.036026
FDO44,OUT018,1971.626996
FDO49,OUT018,740.6544413
FDP01,OUT018,1208.842254
FDP03,OUT018,1715.547811
FDP08,OUT018,3048.62139
FDP10,OUT018,1618.70237
FDP11,OUT018,2290.486042
FDP12,OUT018,426.1199401
FDP15,OUT018,4807.249324
FDP19,OUT018,1890.617916
FDP24,OUT018,1567.79978
FDP32,OUT018,1715.961122
FDP38,OUT018,666.5889972
FDP40,OUT018,1309.788907
FDP44,OUT018,1281.933153
FDP45,OUT018,2947.02504
FDP46,OUT018,1336.192994
FDP60,OUT018,1560.664716
FDQ03,OUT018,1864.792465
FDQ04,OUT018,239.1696633
FDQ08,OUT018,808.5245617
FDQ12,OUT018,2437.581475
FDQ13,OUT018,1432.581617
FDQ15,OUT018,1275.639215
FDQ16,OUT018,2097.708796
FDQ19,OUT018,4267.8994
FDQ20,OUT018,668.7817242
FDQ22,OUT018,551.024165
FDQ23,OUT018,1575.839778
FDQ28,OUT018,2967.490492
FDQ33,OUT018,3991.981257
FDQ37,OUT018,4431.135741
FDQ45,OUT018,2185.417875
FDQ49,OUT018,1431.363435
FDQ51,OUT018,700.5762651
FDQ57,OUT018,1976.499722
FDQ59,OUT018,1304.672544
FDQ60,OUT018,110.245439
FDR03,OUT018,3870.772183
FDR10,OUT018,1813.141563
FDR11,OUT018,2311.956493
FDR14,OUT018,503.2308383
FDR15,OUT018,2007.128289
FDR19,OUT018,2845.672327
FDR21,OUT018,2167.493202
FDR24,OUT018,1332.081631
FDR31,OUT018,2321.001492
FDR32,OUT018,3377.510131
FDR33,OUT018,1607.999774
FDR36,OUT018,560.2417394
FDR37,OUT018,3552.391708
FDR39,OUT018,3393.448008
FDR40,OUT018,1498.566456
FDR45,OUT018,5521.256042
FDR57,OUT018,1940.563364
FDR59,OUT018,3440.982471
FDS02,OUT018,3212.345003
FDS08,OUT018,1990.711841
FDS09,OUT018,601.7817336
FDS10,OUT018,2517.220101
FDS11,OUT018,3513.23587
FDS14,OUT018,1689.008853
FDS15,OUT018,1973.454268
FDS19,OUT018,1061.384266
FDS20,OUT018,2670.25417
FDS23,OUT018,1724.133091
FDS26,OUT018,4165.084869
FDS27,OUT018,1694.142619
FDS32,OUT018,1707.455604
FDS34,OUT018,1645.641587
FDS36,OUT018,2411.999661
FDS37,OUT018,1342.436175
FDS39,OUT018,2954.496554
FDS40,OUT018,373.2856618
FDS43,OUT018,2660.508717
FDS47,OUT018,1274.914106
FDS48,OUT018,1583.02705
FDS50,OUT018,2991.701852
FDS51,OUT018,925.2089608
FDS56,OUT018,3319.748018
FDS57,OUT018,1739.824431
FDS58,OUT018,2935.817769
FDT01,OUT018,3011.649577
FDT08,OUT018,2375.454211
FDT09,OUT018,2009.999717
FDT13,OUT018,2240.84514
FDT20,OUT018,741.872623
FDT27,OUT018,3387.519524
FDT28,OUT018,2202.472418
FDT35,OUT018,1688.399763
FDT37,OUT018,3405.914067
FDT39,OUT018,1990.996084
FDT47,OUT018,2045.326985
FDT55,OUT018,3085.577975
FDT57,OUT018,3107.987442
FDU01,OUT018,2836.231419
FDU02,OUT018,3142.908649
FDU07,OUT018,1820.470956
FDU09,OUT018,1947.872453
FDU14,OUT018,3745.908564
FDU15,OUT018,570.1090108
FDU16,OUT018,1227.9271
FDU20,OUT018,1968.668554
FDU21,OUT018,417.1402011
FDU22,OUT018,2190.046965
FDU24,OUT018,1677.030067
FDU27,OUT018,824.4653386
FDU31,OUT018,2730.249616
FDU32,OUT018,1579.06796
FDU35,OUT018,1713.067941
FDU38,OUT018,3007.168408
FDU43,OUT018,2616.654178
FDU45,OUT018,1848.742922
FDU46,OUT018,1380.02578
FDU48,OUT018,643.1999096
FDU50,OUT018,1676.217946
FDU56,OUT018,3599.320706
FDU57,OUT018,2064.817892
FDU59,OUT018,3009.517759
FDU60,OUT018,2887.902624
FDV03,OUT018,2809.979605
FDV04,OUT018,1314.243971
FDV10,OUT018,631.5053658
FDV11,OUT018,1561.861144
FDV14,OUT018,884.3998757
FDV31,OUT018,1398.878591
FDV36,OUT018,2227.749687
FDV37,OUT018,2200.949691
FDV40,OUT018,770.743528
FDV43,OUT018,625.739306
FDV44,OUT018,2206.533023
FDV55,OUT018,2522.854191
FDV56,OUT018,888.0544206
FDV58,OUT018,2268.254227
FDW01,OUT018,1290.206637
FDW03,OUT018,1888.638371
FDW04,OUT018,2573.408729
FDW07,OUT018,1064.690759
FDW09,OUT018,869.7816959
FDW10,OUT018,2743.95416
FDW12,OUT018,1821.007536
FDW15,OUT018,2580.717819
FDW16,OUT018,2038.322441
FDW20,OUT018,1802.908837
FDW21,OUT018,1581.930687
FDW23,OUT018,488.6938707
FDW24,OUT018,600.2590065
FDW25,OUT018,1060.305305
FDW26,OUT018,2283.00776
FDW33,OUT018,1486.181609
FDW34,OUT018,3525.330673
FDW36,OUT018,1162.145291
FDW37,OUT018,1408.217984
FDW43,OUT018,3385.022251
FDW44,OUT018,1767.175509
FDW45,OUT018,2467.832986
FDW47,OUT018,1318.986178
FDW52,OUT018,3385.022251
FDW55,OUT018,3735.919475
FDW58,OUT018,1549.527055
FDW59,OUT018,1044.286217
FDW60,OUT018,2905.363228
FDX03,OUT018,427.9878186
FDX10,OUT018,266.3249626
FDX12,OUT018,3252.240452
FDX14,OUT018,808.7203409
FDX22,OUT018,2887.090503
FDX24,OUT018,1286.887092
FDX26,OUT018,2312.630844
FDX33,OUT018,2544.3754
FDX35,OUT018,2957.988675
FDX37,OUT018,1857.727012
FDX39,OUT018,3514.088597
FDX40,OUT018,469.347986
FDX46,OUT018,1057.077124
FDX51,OUT018,2292.130587
FDX55,OUT018,2828.25233
FDX58,OUT018,3182.499553
FDY08,OUT018,1638.606588
FDY09,OUT018,640.7635463
FDY14,OUT018,4654.824346
FDY16,OUT018,3070.670477
FDY21,OUT018,2874.908687
FDY32,OUT018,1542.014935
FDY33,OUT018,3015.434641
FDY36,OUT018,993.8331936
FDY37,OUT018,2671.472352
FDY38,OUT018,3155.090466
FDY46,OUT018,3594.244949
FDY49,OUT018,1982.59063
FDY52,OUT018,700.454447
FDY60,OUT018,2183.956057
FDZ01,OUT018,1567.190689
FDZ02,OUT018,537.2181063
FDZ04,OUT018,752.227167
FDZ08,OUT018,906.3271453
FDZ09,OUT018,2447.326929
FDZ10,OUT018,1678.045219
FDZ14,OUT018,2327.945127
FDZ15,OUT018,2024.791923
FDZ16,OUT018,3219.958638
FDZ19,OUT018,2787.199608
FDZ20,OUT018,4595.285718
FDZ22,OUT018,1111.590753
FDZ27,OUT018,438.5453929
FDZ34,OUT018,4415.90847
FDZ37,OUT018,1143.669536
FDZ44,OUT018,821.8665511
FDZ47,OUT018,1688.034308
FDZ49,OUT018,2956.932918
FDZ50,OUT018,5043.272018
FDZ51,OUT018,1289.079819
FDZ56,OUT018,2568.332972
NCA05,OUT018,1267.721034
NCA18,OUT018,953.8362295
NCA29,OUT018,2410.659661
NCA30,OUT018,2144.974244
NCA41,OUT018,3027.668665
NCA42,OUT018,2580.352365
NCA54,OUT018,2022.029261
NCB06,OUT018,2368.145122
NCB07,OUT018,2934.802618
NCB19,OUT018,1309.54527
NCC06,OUT018,3011.345031
NCC07,OUT018,1363.348293
NCC19,OUT018,3709.363115
NCC30,OUT018,1697.657943
NCC31,OUT018,1745.958845
NCC42,OUT018,1799.254293
NCD07,OUT018,1145.699839
NCD19,OUT018,598.2287038
NCD30,OUT018,1253.508915
NCD43,OUT018,457.122663
NCD54,OUT018,2058.117892
NCD55,OUT018,402.9135797
NCE19,OUT018,927.5583112
NCE30,OUT018,1942.999727
NCE43,OUT018,2650.763264
NCE55,OUT018,3712.408569
NCF06,OUT018,2053.448196
NCF43,OUT018,2121.463338
NCF54,OUT018,2129.686064
NCF55,OUT018,742.4817138
NCG19,OUT018,2143.999699
NCG30,OUT018,1689.516429
NCG55,OUT018,2234.957262
NCH07,OUT018,1946.654272
NCI55,OUT018,2585.956
NCJ05,OUT018,2208.461811
NCJ06,OUT018,1281.070274
NCJ18,OUT018,1905.06207
NCJ31,OUT018,3351.461347
NCJ43,OUT018,1875.0861
NCJ54,OUT018,4421.512106
NCK06,OUT018,1219.399829
NCK17,OUT018,602.9999152
NCK29,OUT018,1746.567936
NCK42,OUT018,3700.226753
NCL06,OUT018,2633.09963
NCL07,OUT018,401.9999435
NCL19,OUT018,2069.081527
NCL30,OUT018,2806.690515
NCL54,OUT018,3150.420769
NCL55,OUT018,3101.490473
NCM05,OUT018,3909.24642
NCM18,OUT018,1680.481582
NCM19,OUT018,2547.674642
NCM26,OUT018,2157.399697
NCM42,OUT018,1348.527083
NCM55,OUT018,2144.81182
NCN06,OUT018,2247.545139
NCN14,OUT018,1793.163384
NCN26,OUT018,1715.199759
NCN29,OUT018,284.5672327
NCN43,OUT018,1633.886134
NCO14,OUT018,416.2526688
NCO18,OUT018,2862.239598
NCO26,OUT018,1942.999727
NCO30,OUT018,2129.381519
NCO41,OUT018,1637.642194
NCP30,OUT018,730.7059579
NCP55,OUT018,547.6741654
NCQ02,OUT018,3091.74502
NCQ05,OUT018,2116.438339
NCQ18,OUT018,1941.477
NCQ29,OUT018,1587.696746
NCQ30,OUT018,713.3671724
NCQ50,OUT018,3975.535805
NCR06,OUT018,594.4726437
NCR38,OUT018,3453.544969
NCR42,OUT018,101.5151372
NCR50,OUT018,3747.431291
NCR54,OUT018,2012.436081
NCS05,OUT018,1848.438376
NCS29,OUT018,3232.24197
NCS41,OUT018,1849.19974
NCS42,OUT018,1752.354299
NCS53,OUT018,2174.45424
NCT17,OUT018,3344.030439
NCT18,OUT018,3686.217664
NCT29,OUT018,1504.758879
NCT41,OUT018,1833.119742
NCT53,OUT018,1604.75129
NCU06,OUT018,2661.726899
NCU29,OUT018,2367.333001
NCU41,OUT018,3583.58586
NCU53,OUT018,1364.972535
NCV05,OUT018,1695.708853
NCV17,OUT018,2639.799629
NCV18,OUT018,2588.636
NCV29,OUT018,1788.899749
NCV42,OUT018,1280.714971
NCV54,OUT018,1440.412785
NCW05,OUT018,2941.908677
NCW18,OUT018,3577.799497
NCW30,OUT018,3317.108625
NCW41,OUT018,2783.301427
NCX29,OUT018,1784.103158
NCX42,OUT018,2407.126934
NCX53,OUT018,1881.177008
NCX54,OUT018,1535.691992
NCY17,OUT018,799.8580694
NCY30,OUT018,2692.18144
NCY41,OUT018,624.9271849
NCY42,OUT018,2389.920119
NCY54,OUT018,3036.774573
NCZ05,OUT018,629.3938509
NCZ29,OUT018,1525.315695
NCZ30,OUT018,1653.681586
NCZ42,OUT018,3512.748597
DRB01,OUT019,236.8456025
DRB25,OUT019,259.2316671
DRC24,OUT019,491.9220837
DRC27,OUT019,428.0360988
DRC36,OUT019,469.9099858
DRC49,OUT019,441.2807542
DRD01,OUT019,132.7789689
DRD24,OUT019,306.6082076
DRE13,OUT019,242.2265684
DRE25,OUT019,229.7817863
DRF13,OUT019,418.9466294
DRG48,OUT019,391.2938665
DRG49,OUT019,579.4822408
DRH11,OUT019,146.5741865
DRI47,OUT019,355.2684038
DRJ47,OUT019,499.6611176
DRJ51,OUT019,560.7008001
DRK01,OUT019,221.263655
DRK13,OUT019,577.8478677
DRK23,OUT019,852.6441691
DRK59,OUT019,353.4678232
DRL23,OUT019,267.593979
DRL47,OUT019,212.039142
DRL49,OUT019,144.4965935
DRM11,OUT019,582.1761864
DRN37,OUT019,282.4660822
DRN47,OUT019,454.992868
DRP47,OUT019,590.5558116
DRQ35,OUT019,405.7539138
DRZ24,OUT019,407.6237475
FDA07,OUT019,300.3605887
FDA11,OUT019,259.6160219
FDA25,OUT019,231.8593793
FDA27,OUT019,478.6774283
FDA28,OUT019,314.1320623
FDA37,OUT019,336.7085729
FDA39,OUT019,103.4251768
FDA43,OUT019,377.4155452
FDA47,OUT019,449.6257527
FDA52,OUT019,451.4609599
FDB03,OUT019,570.0084167
FDB08,OUT019,354.6624392
FDB20,OUT019,182.3087862
FDB21,OUT019,671.207972
FDB50,OUT019,228.4936786
FDB52,OUT019,462.721514
FDB53,OUT019,549.149383
FDB57,OUT019,638.4027785
FDB60,OUT019,424.6600101
FDC05,OUT019,445.8514588
FDC17,OUT019,712.79248
FDC22,OUT019,439.8264391
FDC35,OUT019,376.9099976
FDC50,OUT019,267.3862197
FDC53,OUT019,194.7397176
FDC59,OUT019,156.7098723
FDD02,OUT019,306.9435905
FDD08,OUT019,97.69881104
FDD11,OUT019,473.691205
FDD17,OUT019,540.3819405
FDD20,OUT019,472.6870351
FDD28,OUT019,159.9746614
FDD32,OUT019,160.5286862
FDD45,OUT019,232.3268377
FDD47,OUT019,500.8384203
FDD56,OUT019,423.4653942
FDE17,OUT019,384.0282269
FDE21,OUT019,355.4761631
FDE24,OUT019,259.3528601
FDE26,OUT019,306.5696238
FDE34,OUT019,463.1993604
FDE35,OUT019,118.8383199
FDE36,OUT019,626.0826519
FDE38,OUT019,569.052724
FDE39,OUT019,427.67252
FDE44,OUT019,124.5309247
FDE50,OUT019,556.5871659
FDE53,OUT019,186.1523332
FDF05,OUT019,712.9390245
FDF08,OUT019,194.2549459
FDF17,OUT019,500.5267814
FDF20,OUT019,512.4729411
FDF21,OUT019,583.6552348
FDF22,OUT019,504.3486868
FDF28,OUT019,362.6092324
FDF41,OUT019,621.3734411
FDF58,OUT019,151.3180238
FDF59,OUT019,212.1741856
FDG09,OUT019,494.7441475
FDG17,OUT019,829.193338
FDG22,OUT019,98.55581816
FDG26,OUT019,566.5769256
FDG40,OUT019,90.06365675
FDG47,OUT019,586.6430114
FDG50,OUT019,174.8442913
FDG59,OUT019,80.33359618
FDH24,OUT019,382.4433203
FDH26,OUT019,305.1687325
FDH32,OUT019,336.396934
FDH40,OUT019,179.5386621
FDH57,OUT019,334.9673521
FDI05,OUT019,238.6808097
FDI16,OUT019,159.2821304
FDI34,OUT019,599.0393163
FDI40,OUT019,254.1104004
FDI45,OUT019,456.6401025
FDI48,OUT019,109.9825797
FDI50,OUT019,815.940026
FDI53,OUT019,284.907254
FDI56,OUT019,277.5144856
FDJ10,OUT019,358.0039012
FDJ15,OUT019,705.3012732
FDJ20,OUT019,212.5377644
FDJ26,OUT019,433.4897804
FDJ33,OUT019,389.1591397
FDJ38,OUT019,592.1140063
FDJ41,OUT019,489.8964305
FDJ53,OUT019,235.0277086
FDK16,OUT019,344.6311276
FDK32,OUT019,562.9930777
FDK38,OUT019,347.47743
FDK41,OUT019,210.5294245
FDK44,OUT019,347.0411355
FDK50,OUT019,479.6123451
FDK52,OUT019,592.789224
FDK56,OUT019,394.0674531
FDL04,OUT019,297.303559
FDL14,OUT019,297.7710174
FDL22,OUT019,228.0603521
FDL39,OUT019,370.6599053
FDL43,OUT019,211.0488227
FDL44,OUT019,494.7579981
FDL45,OUT019,374.3130063
FDL46,OUT019,191.7469944
FDL51,OUT019,440.4150904
FDL58,OUT019,596.4769516
FDM04,OUT019,138.6447065
FDM09,OUT019,211.9144865
FDM12,OUT019,186.1869598
FDM15,OUT019,407.6089076
FDM20,OUT019,772.1997679
FDM21,OUT019,739.7062134
FDM25,OUT019,443.3583472
FDM33,OUT019,610.318915
FDM34,OUT019,286.5000753
FDM39,OUT019,597.9935945
FDM46,OUT019,276.3198696
FDM51,OUT019,235.7548662
FDM57,OUT019,179.971494
FDM60,OUT019,101.3865386
FDN10,OUT019,225.5850484
FDN16,OUT019,264.0620709
FDN27,OUT019,283.3836858
FDN32,OUT019,558.2284644
FDN50,OUT019,198.7563974
FDO01,OUT019,288.7023239
FDO11,OUT019,679.8923108
FDO21,OUT019,372.1800108
FDO24,OUT019,381.4460756
FDO27,OUT019,278.2312552
FDO31,OUT019,214.4075981
FDO39,OUT019,616.4218445
FDO50,OUT019,272.3724429
FDO58,OUT019,401.9796198
FDP03,OUT019,292.5844548
FDP04,OUT019,153.5756749
FDP10,OUT019,276.0675905
FDP15,OUT019,819.8701394
FDP23,OUT019,570.6732465
FDP38,OUT019,113.6858892
FDP45,OUT019,502.6112997
FDP48,OUT019,697.032453
FDP52,OUT019,709.6018907
FDP56,OUT019,150.6670447
FDP59,OUT019,217.1500208
FDQ07,OUT019,551.808702
FDQ09,OUT019,311.5004445
FDQ16,OUT019,357.7615154
FDQ19,OUT019,727.8847092
FDQ21,OUT019,378.1219268
FDQ28,OUT019,506.1016559
FDQ31,OUT019,164.545366
FDQ37,OUT019,755.7244554
FDQ47,OUT019,93.59556486
FDR02,OUT019,287.479512
FDR09,OUT019,508.0011695
FDR13,OUT019,186.7756111
FDR16,OUT019,733.5980899
FDR19,OUT019,485.3257259
FDR21,OUT019,369.6631553
FDR24,OUT019,227.1847951
FDR27,OUT019,318.9402061
FDR34,OUT019,771.8673531
FDR37,OUT019,605.8558
FDR40,OUT019,255.5785661
FDR47,OUT019,450.4637153
FDR48,OUT019,290.1358631
FDS08,OUT019,339.5133235
FDS14,OUT019,288.0582701
FDS15,OUT019,336.5700667
FDS24,OUT019,172.6999185
FDS25,OUT019,362.1244607
FDS28,OUT019,91.8889706
FDS32,OUT019,291.2043395
FDS47,OUT019,217.4349479
FDS49,OUT019,232.8981758
FDS58,OUT019,500.6999141
FDT03,OUT019,253.941225
FDT04,OUT019,75.99835211
FDT11,OUT019,380.8227977
FDT12,OUT019,518.1665353
FDT14,OUT019,403.8840801
FDT19,OUT019,556.3794066
FDT21,OUT019,621.615827
FDT22,OUT019,160.8056986
FDT25,OUT019,333.1271983
FDT27,OUT019,577.7370627
FDT28,OUT019,375.6288152
FDT31,OUT019,457.2782203
FDT34,OUT019,211.0240895
FDT36,OUT019,97.26597916
FDT39,OUT019,339.5618007
FDT43,OUT019,98.38886872
FDT50,OUT019,206.9282633
FDT52,OUT019,535.187958
FDT56,OUT019,130.1404258
FDT59,OUT019,599.0393163
FDU11,OUT019,307.1028726
FDU15,OUT019,97.23135261
FDU31,OUT019,465.6405322
FDU37,OUT019,326.5976203
FDU40,OUT019,342.5950865
FDU43,OUT019,446.2669774
FDU48,OUT019,109.6969106
FDU57,OUT019,352.1520143
FDV08,OUT019,88.34964252
FDV12,OUT019,353.6063294
FDV14,OUT019,150.8332521
FDV21,OUT019,312.4699879
FDV28,OUT019,74.92690772
FDV35,OUT019,484.0791701
FDV36,OUT019,379.9398207
FDV43,OUT019,106.7190273
FDV49,OUT019,721.70387
FDV52,OUT019,319.9285468
FDW03,OUT019,322.1048254
FDW10,OUT019,467.9778243
FDW12,OUT019,310.5704743
FDW15,OUT019,440.138078
FDW16,OUT019,347.6332495
FDW19,OUT019,284.0366436
FDW40,OUT019,366.799045
FDW43,OUT019,577.3111562
FDW56,OUT019,705.4986445
FDW58,OUT019,264.2698302
FDX10,OUT019,45.42137706
FDX13,OUT019,730.3985967
FDX43,OUT019,259.6991256
FDX44,OUT019,220.3979912
FDX46,OUT019,180.283133
FDX50,OUT019,222.0167825
FDY04,OUT019,373.2742098
FDY08,OUT019,279.462229
FDY10,OUT019,327.5671637
FDY14,OUT019,793.874257
FDY20,OUT019,194.9613276
FDY22,OUT019,325.3510645
FDY24,OUT019,129.5794757
FDY31,OUT019,400.1147328
FDY47,OUT019,270.9311128
FDY58,OUT019,641.3529605
FDZ01,OUT019,267.28234
FDZ14,OUT019,397.0280232
FDZ15,OUT019,345.3256373
FDZ20,OUT019,783.7200212
FDZ23,OUT019,444.604903
FDZ26,OUT019,582.699913
FDZ28,OUT019,246.0285636
FDZ35,OUT019,351.929415
FDZ36,OUT019,552.6397392
FDZ40,OUT019,134.6280267
FDZ47,OUT019,287.8920626
FDZ50,OUT019,860.1235039
NCA29,OUT019,411.1348797
NCB54,OUT019,284.214723
NCB55,OUT019,101.6981776
NCC06,OUT019,513.5809907
NCC07,OUT019,232.5172838
NCC18,OUT019,349.7627823
NCC31,OUT019,297.7710174
NCC43,OUT019,415.1238582
NCC54,OUT019,601.6709341
NCC55,OUT019,90.1675364
NCD06,OUT019,104.7106874
NCD42,OUT019,110.1332052
NCE07,OUT019,256.0336579
NCE31,OUT019,68.19699038
NCE43,OUT019,452.0842378
NCF18,OUT019,568.4294461
NCF30,OUT019,271.5933455
NCF54,OUT019,363.215197
NCG18,OUT019,287.9543904
NCH18,OUT019,536.6422731
NCH29,OUT019,284.0277397
NCH30,OUT019,259.8475251
NCH42,OUT019,637.9249321
NCI17,OUT019,258.5737627
NCI42,OUT019,417.2672417
NCJ17,OUT019,151.5811856
NCJ18,OUT019,324.905866
NCJ19,OUT019,196.5402982
NCJ30,OUT019,364.9638378
NCK18,OUT019,437.9566054
NCK31,OUT019,114.6485073
NCK53,OUT019,334.713218
NCK54,OUT019,287.8331975
NCL17,OUT019,422.3746578
NCL19,OUT019,352.8791718
NCM18,OUT019,286.603955
NCN07,OUT019,243.8797388
NCN54,OUT019,122.9104022
NCO02,OUT019,200.5396648
NCO14,OUT019,70.99135297
NCO18,OUT019,488.1512524
NCO29,OUT019,373.8777011
NCO42,OUT019,401.9103667
NCP02,OUT019,145.6132997
NCP18,OUT019,452.7668755
NCP29,OUT019,119.6693571
NCQ17,OUT019,378.381626
NCQ41,OUT019,395.6775877
NCR05,OUT019,468.7643416
NCR29,OUT019,172.1805203
NCR42,OUT019,17.31327504
NCS05,OUT019,315.2487685
NCS41,OUT019,315.3786181
NCS42,OUT019,298.8617537
NCT18,OUT019,628.6796432
NCT42,OUT019,302.4975415
NCU17,OUT019,270.1909702
NCV05,OUT019,289.2009462
NCV18,OUT019,441.4885135
NCV41,OUT019,241.4163071
NCV42,OUT019,218.4242779
NCW17,OUT019,476.1583467
NCY17,OUT019,136.4147567
NCY30,OUT019,459.148054
NCY41,OUT019,106.5805211
NCY42,OUT019,407.5977776
NCY53,OUT019,335.0741998
NCZ30,OUT019,282.0332504
NCZ42,OUT019,599.0947188
DRA12,OUT027,3122.15873
DRB13,OUT027,4113.266539
DRB24,OUT027,5166.389057
DRC12,OUT027,3789.09874
DRC13,OUT027,2763.882841
DRC24,OUT027,5339.466473
DRC27,OUT027,4646.029269
DRD01,OUT027,1441.221845
DRD15,OUT027,4272.41078
DRD27,OUT027,2150.444612
DRD37,OUT027,1510.903827
DRD49,OUT027,6155.805556
DRD60,OUT027,4412.064684
DRE01,OUT027,4925.095461
DRE03,OUT027,1097.901971
DRE27,OUT027,1685.108784
DRE37,OUT027,3202.214082
DRE60,OUT027,6900.545838
DRF13,OUT027,4547.369504
DRF15,OUT027,1620.838994
DRF37,OUT027,5196.080948
DRF48,OUT027,2534.710301
DRF49,OUT027,2281.577533
DRF51,OUT027,1092.586424
DRF60,OUT027,7871.357924
DRG11,OUT027,2593.793406
DRG15,OUT027,2212.985506
