ID,target,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
680a53593,700000,1.0952958265,-1.431341868,0.2426455042,-1.250457701,4.3523318577,3.1798334683,-2.810075604
680ac04e5,5000000,0.2952197762,-1.137243504,-0.566534835,-0.106135842,0.0583971971,-0.744497852,0.2040723695
680ecfac8,8260400,1.4475929989,1.3560090357,-1.960826355,-0.854212194,2.7965260988,3.6577659572,1.4487375129
6824ed57e,8000000,-0.05435583,-0.288705955,0.4637658751,-0.246953288,0.7768597897,1.0419766542,-0.862554301
683292500,490000,-0.287600443,-0.181254507,0.0763089201,-0.070135744,-0.090033587,-0.083801578,-0.002173915
686c8f83a,19100000,0.3978342469,-0.820750909,-0.668654106,-0.156775953,0.0963254846,-0.621467831,-0.556564457
687198992,400000,3.7169256659,-4.318521899,-5.656956178,-0.842535682,1.3046869986,-2.502925209,-1.196180705
687a7ddb9,3333333.34,-0.297348867,-0.213687963,0.1506947337,-0.056122903,-0.030013519,0.0078795885,0.1129600822
687e51d22,1150000,1.0782218176,-1.453537658,1.422093356,2.9625403145,0.7663869642,-1.677112648,0.8599263932
6889ea152,1400000,0.4117621971,-0.606779071,-0.221481399,-0.565583341,-1.214563717,-0.488563031,-0.681095309
688b43e3e,3785000,2.4160256058,-0.84841923,3.8319374796,0.9790354219,2.7202723473,3.6209459136,-4.513284937
689b4ad06,700000,-0.312741172,-0.175972725,0.1042500413,-0.058681443,-0.134747571,-0.123058133,-0.016055211
689c3d05b,187000,-0.250599092,-0.184630808,0.1579634346,-0.068725066,0.0682901004,-0.256615311,0.0012316743
68a207211,490000,-0.311890942,-0.184244191,0.1076339364,-0.063608057,-0.120313721,-0.11557007,-0.016573925
68aa985f1,70000,-0.259345591,-0.137786109,0.0328598402,-0.086515802,-0.23105435,0.0989461792,0.0313371489
68b7bae10,11000000,-0.298202877,-0.159375966,0.0601793557,-0.033315153,-0.138768851,-0.093586779,-0.073644607
68b7da807,200000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
68b943d55,2000000,0.0526711094,-0.777828739,0.7752316613,0.0211340274,1.8761365963,2.0120755852,2.2400632918
68e054f14,4800000,0.8158884509,-1.158798491,-0.979187561,-0.917416675,-0.567713527,1.1535003267,0.7966423582
68f95354a,2000000,0.5133871934,-0.336187874,1.0189681119,-1.065104353,-0.485677157,0.0882047001,-0.704670389
6908610f4,1700000,0.3402039844,0.3116269135,-0.338074522,-0.58695319,1.3707431501,1.1408156688,2.3214925649
690cba66d,26860000,-0.305995467,-0.169544805,0.1130017984,-0.073868884,-0.164830471,-0.131183265,-0.040220326
69193b7ee,3600000,0.1506360199,-0.477532263,-0.702979968,-0.108272999,-0.902602298,0.3928692095,0.3475096763
69214251a,35000000,0.8781398105,-1.464847097,-0.728537181,-0.510658787,0.3051077246,-0.241210365,0.5281178909
6930503a5,20000000,-0.126267032,0.0201236801,-0.036127868,-0.02118631,0.7010175413,0.312856073,0.5313466964
693802083,1223000,1.5622686589,-2.528507865,0.2536160532,0.4646529243,-2.644888404,0.5027392396,4.565746798
693c167b6,5200000,1.5918286361,-1.243826796,0.1102411091,1.166207851,4.1826019932,-0.681757595,-1.118781192
694805326,4000000,-0.143961752,-0.055251626,0.0255880178,-0.025456466,0.6615904558,0.5198297635,0.6142547811
694afd08f,800000,-0.294344375,-0.194358213,0.1380328828,-0.197068987,-0.100715028,-0.070392673,-0.001864404
695a2b76f,2133333.34,1.6086614419,-1.645970031,-1.994198912,0.9346716997,0.1027269192,-1.07214754,-0.667353252
696026cf2,2520000,-0.307441585,-0.181037631,0.1121612892,-0.070235609,-0.141791523,-0.130796899,-0.033032288
69997e2e9,2000000,-0.207329454,-0.348022034,0.1919838916,-0.232558542,0.4845926036,-0.278401942,-0.136703454
69a08f161,48000,-0.281871216,-0.193343565,0.0655476237,-0.061914533,-0.113398314,-0.09694925,-0.05005371
69b29a190,10000000,1.1068093583,-2.092428896,-1.30437215,-0.745258872,-3.356032863,-0.292483243,1.7854762415
69cef02a8,500000,-0.312895708,-0.178998038,0.1010683203,-0.057952225,-0.132699867,-0.121097965,-0.025303533
6a006812a,40000,-0.303097331,-0.173856261,0.1136527937,-0.056420811,-0.092024359,-0.107170527,0.0197384796
6a230cf2a,1000000,-0.071817433,-0.365149141,0.1639067227,0.1839209715,0.4002812171,-0.095767151,0.1020566457
6a2a604f5,20000000,-0.268593524,-0.13762417,-0.036518474,0.0072960681,-0.271079746,0.0015029621,0.0549282432
6a330385f,2000000,0.3966827733,-0.726249758,-0.215978859,-0.565527604,0.0530154693,-0.077189088,-0.116536924
6a359cc69,11666666.66,0.5307587255,-1.023142831,-0.727364485,-0.214340267,-0.580161713,1.7527703221,-0.689629722
6a39625c6,10879000,3.5015998845,-4.692277869,-3.383275999,-3.852548059,-6.707305311,8.8201048702,6.9002364939
6a42ec8a3,9040000,0.2985948438,-0.169895639,0.1034892227,0.6614239256,1.8976911061,-0.621035939,-0.32535701
6a47064b3,100000,-0.114415479,-0.290685988,0.3779430551,-0.499784088,0.1401920186,-0.534880184,-0.033112574
6a555c3f4,2000000,0.3686684423,-1.480218649,-0.860573992,0.2714345901,-1.158231726,-0.475194065,-1.694560805
6a57ab435,3000000,-0.046274264,-0.793899839,-0.291111671,0.1017619658,-0.657175993,-0.07902139,0.4429365569
6a599ff32,1530000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6a6e77309,2000000,0.8310964264,-0.24724029,1.8182013199,2.4849990752,-0.666051894,-0.937975493,-0.813561753
6a70d4ff7,1000000,-0.24686791,-0.184299572,0.0747543381,-0.13579835,0.143806869,-0.227046592,0.1337677358
6a98d05cd,300000,0.5918545741,-0.07623063,1.3476010459,2.2286383175,0.2868613352,0.6717783901,-2.672670644
6aaaf65cf,2400000,-0.117516774,-0.270169664,0.0693447111,-0.418881615,0.7710068101,-0.233351242,0.2171724289
6ab034579,560000,-0.086994334,-0.401126481,-0.022189762,0.0214849581,0.5555797856,-0.748689709,-0.966667055
6ab247a6c,3736666.66,2.9378018894,-4.255196945,-1.88716357,-1.697983869,4.7130404082,-3.724034285,1.2783987685
6ac1e02a3,790000,-0.290177885,-0.155895621,0.1246826641,-0.107331773,-0.238135321,-0.092741377,-0.080480419
6ad36f579,10000000,0.637274593,-1.762368302,1.4988102364,2.2272212245,0.9426422659,-0.267761962,-0.400196812
6adb915ae,36000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6ae53fd00,1200000,-0.242973708,0.0004086669,-0.047127625,0.0222589435,0.1763989803,0.0743955568,0.2552683348
6aebc2377,20000000,0.2456640266,-0.968591772,0.5249405967,1.8333674261,-0.29740584,0.671687299,-1.064104431
6aedd2ab2,1451428.58,3.07568936,-3.882251807,-5.326624433,-0.179815872,-1.741438932,-1.317609347,-1.860264049
6b196a980,700000,0.2603159358,-0.722779632,1.5151755551,0.2949483875,-0.224445018,1.9901229752,-1.376889845
6b1e6062d,8034000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6b268a883,2000000,-0.187550885,-0.125614404,0.2425659197,-0.125175509,0.3547354767,0.0074527294,0.4732711539
6b287519f,2600000,-0.087025972,-0.361669211,0.089973786,-0.213580569,0.4671545067,0.4379714991,0.2472463828
6b29872c1,200000,-0.229101906,-0.267817214,-0.063197094,-0.055551204,-0.151115397,-0.20249863,0.0135833088
6b32d4707,12000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6b3d6bb77,15000000,1.2137465789,-1.206944324,0.4581620644,4.2356837868,-1.488398076,0.4281249375,1.5687788171
6b42c4d95,8000000,0.9919833809,-0.097025968,1.7220388067,1.8424579407,1.2784121671,-2.480520911,-2.426620389
6b4732980,900000,0.0480152608,-0.052423543,-0.46399064,0.0992829789,0.4112834693,-0.00193094,0.0832497209
6b5a0e22a,200000,0.6348459967,-0.296553852,-0.58023801,0.133688192,0.001607606,-0.94288449,2.5791572138
6b5ac5bbf,1200000,0.9456000096,0.4466514036,-2.007395732,0.3686042215,0.9205334125,-1.403222815,-2.643661943
6b5ca6b5a,7000000,-0.268735334,-0.132607512,0.0446955965,-0.106228333,-0.26176207,0.1000000557,0.0556544385
6b7824c4b,744000,0.4586676213,-0.510835308,0.1475496628,-0.391489028,0.0281265845,0.6067859647,0.7275601259
6b8404879,67500,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6b889a750,1427333.34,1.8983936626,0.5444990447,0.5208475517,-0.766573469,-3.815526966,6.1104028581,1.0104484387
6b8a6ed3f,2000000,0.3355340096,-0.792054632,0.0907700131,-0.594403583,-0.837139044,0.2849027551,-0.653565645
6b9213f77,500000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6ba27f212,600000,0.0990314131,-0.297024568,-0.277767998,0.0420852262,0.0846949145,-0.197119555,-0.365242389
6bb903fd7,1000000,0.2234287837,0.1777863708,-0.426890981,-0.624865718,-0.854739885,2.0090534715,0.2855122506
6bc0b1b8e,6678000,2.1428612764,-0.758481809,-1.847463848,0.0158083959,5.7253610995,2.2773102119,-4.305142042
6bce4c8a1,6000000,-0.284876064,-0.249173836,0.1014389023,-0.109090219,0.0156821459,-0.219300595,-0.042059922
6bd1cb9c6,302000,-0.289213473,-0.176086409,0.1306409378,-0.151073976,-0.12548375,-0.033571532,-0.023770287
6bd68c4ec,2000000,-0.310150581,-0.170360301,0.0929924522,-0.054657149,-0.119695721,-0.114403471,-0.017495291
6bdccaede,4000000,0.5701222617,-0.991867552,-0.268750946,0.3104723719,1.1314667838,-0.102767797,-0.758911519
6be11f935,8000000,0.8473939193,-1.922786991,-0.919770558,-0.537298312,1.8505507833,-2.353758538,-0.301564349
6be57fab0,14766000,0.5059914663,-2.072797428,-0.90064209,0.506635938,-0.866991726,-0.03476608,-0.807082214
6bf5e2d6f,40000,-0.300265373,-0.192891472,0.1231332851,-0.071857999,-0.098141895,-0.081179413,0.018900244
6c04dad07,400000,5.5601785345,-5.576044433,-8.618954454,1.3833441621,4.7925659155,-1.677870742,0.9237720317
6c0b0fe9a,5000000,-0.040828098,-0.121845386,-0.241254378,0.0317632293,0.8581294742,-0.737986045,-0.534160025
6c39a62ee,3000000,0.3440606332,-0.824947288,-0.965431614,0.0180039717,0.1797720068,-0.675323177,-0.002498865
6c3e1469b,10000000,-0.302202355,-0.148339884,0.0775849448,-0.04541913,-0.084160572,-0.087534803,0.0250450264
6c4516713,1000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6c6021df2,2500000,0.2206330197,-0.2986032,-0.506163952,-0.174267547,0.9307552554,0.0312027297,0.6080553652
6c664455c,35000000,22.043384427,-9.318351845,14.537702405,18.587938876,-8.155191257,8.68352301,-2.003466266
6c6b070f2,214000,-0.26726833,-0.143656679,0.0332465842,-0.059881009,-0.074976861,-0.013205832,0.0144681458
6c71f4f83,7000000,2.0044127229,-2.649477281,-2.593028005,0.1044192739,0.1775188838,0.7374881538,0.0084212108
6c728474a,4000000,1.1575690703,-2.130061643,-1.337177073,-0.452394558,1.0611069286,-1.171254381,-0.60874779
6c827a22e,4000000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6c8fd82b1,10800000,-0.310398713,-0.181390879,0.0997525822,-0.062285175,-0.122460532,-0.132199196,-0.026671129
6ca5f9857,1200000,-0.311661153,-0.176181813,0.0973248458,-0.05739691,-0.139118286,-0.125526608,-0.034321745
6cab18eaf,2600000,0.6554187033,-1.916750652,-0.623118298,-0.089071739,1.2960289377,-0.701840225,-0.129739433
6cb13cb0a,4000000,0.4867424868,-0.300605589,0.8977310456,-1.058945491,-0.597465052,0.1220976493,-0.711246887
6cb6315f6,1730000,-0.305349927,-0.196613204,0.1270913296,-0.057717017,-0.082247021,-0.055199085,0.0457737473
6cc40536c,67500,0.0760436954,0.1443405044,-0.404988766,-0.411290791,0.8593934651,1.1667613336,1.2926307744
6ccabb717,105000,-0.240380846,-0.19309969,0.1128112878,0.1004411531,-0.094668689,-0.111730173,-0.096419727
6cd12f30b,13600000,-0.286506657,-0.130813609,0.0565935406,-0.033883615,-0.019682588,-0.081215493,0.0044522869
6cd241e45,1800000,0.5565907536,-0.205389584,0.009531645,-1.087363283,0.3674105112,-0.788546144,-0.817301271
6cec39e52,236666.66,-0.254203216,-0.2250108,0.0543895548,0.0257027797,-0.134379331,-0.127564895,-0.009764427
6cf4b79b1,4752000,3.0688884671,-0.112899867,1.9992395395,-0.021972741,-1.868722175,2.0354147732,2.1658402093
6d1885023,13000000,0.4600588699,-0.739603659,-0.664233122,-0.347981273,-0.187481577,-1.352117962,-0.702849097
6d284cc06,20000000,-0.05686895,0.4158134881,-0.362042769,-0.107169488,0.9206635471,1.0346376581,1.1812090754
6d3635311,4200000,-0.093950282,-0.176125927,-0.078965721,-0.154906787,0.4226699823,0.0821530041,-0.482525156
6d44b1a24,3358333.34,3.2096103226,-5.37298252,-3.533494616,0.0920725426,1.2022128495,-0.684948314,-3.735271579
6d486ea36,280222.22,2.2110656747,-2.510930851,-2.490128819,-1.888622723,0.0899120858,0.5076912958,0.3755110339
6d4e9cafc,3800000,0.6254693567,-0.622701323,0.1788142512,-0.530220568,1.2697614857,-0.266126936,-0.07084308
6d589eccd,2000000,-0.272785699,-0.276434447,0.0325374715,-0.04233538,-0.194457635,-0.131920591,0.0183677332
6d59132a7,2060000,0.1552042737,-0.980046193,0.5683092753,-0.779592247,2.2183303389,-0.39123882,0.477521146
6d69f7116,40000000,22.607236912,-8.218659169,16.138245362,7.813043469,5.6051507192,-6.595330873,-15.8625779
6d709218d,1790000,-0.135022356,-0.249409585,-0.013367986,-0.082288948,0.5036780153,-0.331955676,-0.437330753
6d7eca906,500000,-0.222979466,-0.065529203,-0.103671764,-0.049409026,0.1008006717,-0.085758755,0.0931813171
6d8f00c09,1800000,2.6069531501,-5.319308491,-5.191284248,0.2831734413,-6.435481844,0.1466802455,5.3886083944
6d93dcb5f,1060000,3.0338447595,-4.0358175,-3.051587403,-0.882130133,2.8845947917,-1.784781485,-1.590584381
6daf059cb,11500000,-0.147260419,0.0636611508,0.3432448588,-0.377443284,-0.342806205,-0.296789687,-0.29344311
6db4bc9a3,20666666.66,1.3575761984,-1.304758388,-0.646398354,-0.713980558,3.1644188294,3.1976758569,-4.715039831
6dbe5b7ae,22200000,0.1914790591,-0.19748999,-0.47489747,-0.42530616,-0.715813002,1.0382485417,0.4694264862
6dce9cb7f,100000,-0.295866492,-0.196052767,0.1000578243,-0.060074994,-0.08983595,-0.133132022,-0.043178441
6de691165,36000,-0.305413567,-0.18717908,0.1026060923,-0.077722568,-0.096600334,-0.138520298,-0.023882844
6de7d4507,200000,0.6645152689,-0.739575105,0.469581784,-1.017980491,0.837946348,0.7644899487,-2.931268783
6dfee0436,4000000,-0.017611402,-0.327885106,-0.145654033,-0.108030338,0.7549559255,0.2754123599,0.5822980137
6e049ed9f,20000000,-0.2765722,-0.161561857,0.0835307806,-0.077335802,0.0470563827,0.0115084866,0.1331204162
6e0c796e4,500000,-0.146600479,-0.27319781,-0.029365288,-0.132739431,0.025111189,0.1812933215,-0.104732225
6e0fe53fe,110000,-0.225379105,-0.257421722,0.0357539829,-0.125503426,-0.010839553,-0.108346691,-0.014078858
6e25d6011,400000,-0.112436039,-0.170264518,0.0343345671,0.0832675905,-0.14365425,0.1552826418,0.0922418817
6e285711a,1500000,-0.274218418,-0.211293049,0.1147483974,-0.173203394,-0.030727842,-0.169715929,-0.089711052
6e38fc94a,200000,-0.221710706,-0.267678593,0.0972595509,-0.032779827,-0.089117439,-0.233858255,0.0826182532
6e51df6c7,1000000,-0.306518234,-0.171757985,0.0853252263,-0.052983861,-0.127654106,-0.134700157,-0.047163997
6e6cef206,875000,-0.194956956,-0.134793188,0.140616773,-0.117249439,0.2661756427,-0.236195877,0.3169337874
6e77252d4,600000,0.5585354506,-1.421993248,-0.230926099,0.4182871237,0.5699059449,-0.843230399,0.8774045559
6e8604d2f,3000000,-0.283513497,-0.226052699,0.0895332672,-0.09739327,0.0139935829,-0.194579246,-0.029163556
6e9ff6a24,204000,-0.284557483,-0.210458521,0.0842529994,-0.08047868,-0.093690882,-0.097902523,0.0007777727
6ea194260,598000,0.021274284,0.2933479872,-0.806937321,0.5767979967,-0.034606109,0.151197469,-1.45636635
6ea96d650,120000,-0.287990836,-0.208070692,0.0887087151,-0.068860203,-0.101497251,-0.074867055,-0.041778802
6ebe6b919,1040000,-0.312736327,-0.179778711,0.1045002655,-0.061668524,-0.131511466,-0.111413381,-0.030932208
6ecaf9c96,6000000,0.4369796783,-0.508881245,0.3997056709,-0.038854762,1.0917891574,-0.600194797,0.1975027061
6edaf114d,2286500,1.1116673305,-1.29860741,-1.244981241,-0.563788825,2.5418819137,-0.558850016,1.1178485891
6ee29b933,4000000,0.9643648395,-1.566754311,-0.942302762,-0.332876245,0.1629131835,2.9812360863,-1.324698844
6eef0ab17,1000000,0.1317129955,-0.324940965,0.007860945,0.0961642691,-0.492320112,0.210052493,-0.05517175
6f177fcf7,2000000,-0.131018356,0.1395269508,0.2780393896,-0.307871467,0.1970615114,-0.280224326,0.7741833297
6f21c2377,400000,-0.242992602,-0.168483391,0.1183587428,0.0392219574,-0.120839453,-0.032601091,0.172896378
6f28416ae,1736000,1.664923029,-1.303984474,-0.472313172,1.412260546,2.5896254294,-0.183917935,-2.1964458
6f4563c78,20000000,2.1867668399,-3.429276783,-1.717003606,-1.655889496,-0.892216003,1.7559076027,-0.284810726
6f4ba6499,178000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
6f539990c,20000000,0.0100128677,-0.425922483,1.1530189197,-0.494966485,1.0634820686,0.7110815671,2.072201934
6f576fb63,20000000,9.5817060959,-6.276379401,-7.439383321,-5.336055236,12.373020514,15.259853736,-3.966479148
6f6308392,1500000,-0.312866236,-0.180726026,0.1070201243,-0.07765563,-0.137179989,-0.114086756,-0.025093868
6f65ade92,362000,-0.286153342,-0.202956386,0.0955812532,-0.078484377,-0.044367179,-0.142077072,-0.06255296
6f6f498e9,9000000,0.4753558374,-1.540690645,-0.922028366,0.1089405327,-0.84086034,0.7386932033,1.8149739729
6f80c2adf,2318285.72,0.2190241769,0.0701192718,-0.048685119,0.0086234196,1.0595068194,-0.599194778,1.0121277154
6f92136cd,4800000,-0.066469796,-0.293337905,0.0031954555,-0.254558691,1.0102610608,-0.238183511,0.5121227986
6fe308206,19629142.86,1.1503661868,-0.159952891,-1.380823079,-0.554648365,0.7028777016,0.9588713798,0.0588167701
6ff9baaaf,300000,0.6655699418,-1.119959641,0.4660690669,-1.350551397,2.1594044664,1.9445186224,-1.740218862
70066c39a,2436000,-0.289805963,-0.174601728,0.1674121233,-0.093987287,-0.04993922,-0.152584456,0.1048579468
70131f3dd,1326666.66,-0.276428301,-0.192878955,0.1867513576,0.0334969914,-0.081694117,0.0938548898,-0.121830539
70362ffc6,10000000,0.2057340193,1.0546927907,-0.811385289,-0.569511333,1.8620554351,2.8533647837,2.6923167131
7050d7542,24000000,-0.244348645,-0.094376141,0.1521868986,-0.11786407,-0.059503191,-0.115976911,0.0482180193
705555f30,200000,-0.185500545,0.0253868852,-0.060669389,0.0291419057,0.2254858886,0.2501494907,0.3334329929
707512667,260000,-0.204191859,-0.176827895,0.2353143747,-0.240563613,-0.387400142,-0.066108098,-0.196304031
7077b2d9e,2038000,-0.21651395,-0.263503901,0.2884898127,-0.110710572,0.4552204229,0.7226861183,0.7848099333
708d1b951,10000000,0.2224257765,-0.850086377,-0.250160567,0.0345681285,0.5869766361,-0.134057427,-0.435222109
708f13775,32500000,18.034138328,-11.78076605,7.5586678845,15.006893278,-5.328600408,11.55449933,-1.653129915
70a754037,400000,0.1910808798,-0.649614799,-0.773146985,-0.092217548,-0.715373949,0.2582936551,0.4102941077
70b6fcfb6,35000,-0.283451957,-0.183989824,0.0601700932,-0.064905458,-0.102047094,-0.107829685,-0.006616245
70b977531,3000000,4.1385895791,-6.314529907,1.3316173459,-2.723741802,8.8640254069,-0.604521542,-0.297088054
70fd7e2c1,5507500,-0.016856454,-0.632622599,0.1966612743,-0.526152426,1.3525746752,-0.616871918,0.2404075693
7116eb24e,1000000,1.0219683016,-1.186325432,1.3531746403,-1.338227628,0.3147346715,1.5922614814,1.2395300461
711766e24,200000,-0.310923507,-0.186102573,0.1139093172,-0.061547981,-0.114369608,-0.086060278,0.0099306951
71286b738,777750,1.2495977121,-0.568478957,0.5236690105,1.562696362,-1.681093723,1.6545671089,-0.106341544
714b3305a,770000,-0.114003165,-0.182184108,0.28160459,-0.28471144,0.3762739028,-0.271965807,-0.002204912
714e3d738,5000000,0.413851987,0.3085401312,0.6149796022,1.3841017708,0.8928054347,0.1082399521,2.6350444806
7164b8a80,14750000,0.7673116646,-1.139257302,0.1615224195,-2.20645253,4.7816073041,-1.906085308,0.2131010886
7165a84af,1050000,-0.189862731,-0.205142379,0.2070967344,0.0028080085,0.3586852126,0.2554037114,0.3709640389
71708230b,400000,0.0697672853,0.4328564635,-0.758194891,0.0323788477,1.0216397958,1.3391569775,1.9979365866
71a0c0084,400000,-0.140291852,-0.06614457,-0.248279359,0.0462405947,-0.142013899,-0.295805069,-0.421999491
71a7d765a,1668000,0.9505673118,-1.363125638,-1.040031643,-0.452125263,1.6045654973,-0.818803334,0.3414397411
71be2d913,800000,-0.308010574,-0.178844632,0.1124969852,-0.069606248,-0.121635648,-0.127439696,-0.029873972
71c1163a4,4098000,2.6973421384,-0.354716518,-1.032325449,5.2661528165,-0.103551229,2.9590506427,-0.678504423
71dd39495,2000000,-0.24467363,-0.07910922,0.17150245,-0.171774199,0.0383365887,-0.123629433,0.3277145369
71e1647a0,500000,-0.278435144,-0.161663076,0.1433669671,-0.015714196,-0.080169387,-0.216065303,-0.034639281
720907682,3094000,0.6856077887,-0.699547075,0.9614644771,0.3961010058,-0.752182769,0.0707325265,0.8126739168
720936c42,206666.66,-0.308550335,-0.172652079,0.0999462443,-0.054426752,-0.108546614,-0.096023024,0.0078237436
7209bd616,10000000,-0.196817126,-0.209309098,-0.172506326,-0.032636099,-0.184405005,-0.047084437,0.214655251
720c8d988,400000,-0.274662169,-0.271834857,0.1011036736,-0.083766751,-0.034450483,-0.152476281,0.0530647339
722e73831,466666.66,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7231b1ae6,30190000,-0.284903902,-0.222989618,0.1735236575,-0.055293071,0.0367909676,0.0745526708,0.2022810917
7246bed78,40000000,-0.097570576,-0.099293477,0.373637785,1.1139475779,-0.5634451,-0.024677344,0.1923443516
7266ca744,12797000,0.7512424193,-1.411345588,-1.231463169,0.0228786152,0.6960670135,0.0880793991,-1.05203905
726797fca,4800000,-0.287625456,-0.202062606,0.2013538138,-0.07392588,-0.042534287,-0.069042207,0.1601030026
727fe88c2,10000000,-0.279023321,-0.107070372,0.0178480982,-0.020216421,0.0131252355,-0.06644531,0.0193164374
7299e163f,32000,-0.298362692,-0.179751005,0.1265914467,-0.023600222,-0.108456859,-0.130723818,-0.070166379
72ab19f7b,137000,-0.294203227,-0.203695616,0.1040154407,-0.075541013,-0.068158826,-0.112805902,-0.076152141
72aef8ea8,14200000,0.6300587049,-0.962190959,0.5060114704,-1.738425337,1.6937112674,-1.400316974,-0.63669577
72b1ba8f2,840000,-0.114799451,-0.298867058,-0.055545336,-0.10317819,0.3930971294,-0.055427418,0.2778198735
72bdf7de5,1100000,-0.271482181,-0.14159154,-0.023673152,-0.011100556,-0.241123557,-0.017089796,0.0519871466
72cd4c8ba,10000000,-0.286175824,-0.181731359,0.1449271411,-0.033759788,-0.055225629,-0.040486788,0.0221222433
72d18f064,65000,-0.300326991,-0.180924834,0.0963324484,-0.055282163,-0.102714177,-0.106457285,-0.020420987
72e7569c1,200000,0.4001655475,-0.249032556,1.329420613,0.8404767775,0.3435284847,1.0174907755,1.0832766742
72f5bb322,3660000,0.5228459989,-1.246731738,-1.483046421,0.2354635887,-1.045489483,-0.6164507,-0.300140827
730ddf9fd,6400000,0.0373031865,-0.508648217,-0.742933399,-0.000880337,-1.075115709,-0.085852682,0.7055693054
7324336b7,3350000,0.3757274697,-0.866253103,-0.781409726,0.033572935,-0.689957291,0.1992688499,-0.134051751
7325a68d6,325000,1.2776797959,-1.224435753,-1.225751782,0.0748233906,2.6170101333,1.4449957077,-1.873220393
7356493ea,60000,-0.314348397,-0.178901558,0.1031260834,-0.059411568,-0.137687486,-0.120991996,-0.022477494
735ea7514,20000000,-0.101796546,-0.157581701,0.3463818763,-0.412064748,-0.094988609,0.0573939782,-0.376558797
735f22d30,374000,0.5112150037,-0.16791134,-0.456114484,-0.06269292,0.714158285,1.7343470832,1.131474673
736c74444,10340000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
736f310c4,10000000,1.0650096367,-0.658792051,0.470409445,0.5417846536,1.7310599295,-0.915706648,2.1707515292
737cf03db,1500000,-0.234749224,-0.302938818,-0.092164956,-0.051208536,-0.368908563,-0.093206487,0.1351755468
7390a8b3e,56000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
73910898d,1400000,0.5180166887,-0.816141576,0.5900476417,-1.538769573,0.7262017876,-1.897769511,-1.491435678
7391b1566,200000,0.2049866434,-1.366542027,0.2809062107,-0.367230594,0.7403813365,0.4782668206,1.5010767383
73967117c,5933333.34,2.3879634182,-3.975591211,-3.60389578,-0.688223465,-3.583699085,0.097286506,3.1316295836
73a76623c,300000,-0.313919528,-0.180397787,0.1036843948,-0.060247612,-0.134771886,-0.123504754,-0.022481317
73c4fbca0,300000,-0.305038954,-0.187998899,0.1025064684,-0.060666138,-0.094199554,-0.144619251,-0.02644021
73ca2087d,1000000,3.811477606,-5.05795899,-7.431573714,2.2079212112,-3.537985802,-0.496598081,-1.712762713
73d33d3c4,2000000,-0.314326411,-0.179419194,0.1033268263,-0.0593234,-0.137712619,-0.121198856,-0.023106253
73eafe7ae,2500000,-0.134598277,0.005085964,-0.065425367,-0.038473133,0.6100096348,0.5640180187,0.465992068
73f9a0f05,4000000,-0.228324496,-0.28937717,0.041058668,-0.027627325,-0.141956847,-0.27111383,-0.083837237
73fd8e97a,1000000,-0.26628118,-0.23013812,0.0209823414,-0.05504061,-0.13699875,-0.14147387,0.0459185851
73ff07930,315333.34,-0.287004678,-0.198569164,0.0840311547,-0.080682322,-0.03973847,-0.150575877,-0.002821476
7402d77c6,11215000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7408f6125,1200000,0.0053634363,-0.190870557,-0.082475734,-0.166474163,0.4596851878,-0.155429146,0.4795114249
743cfb372,460000,1.0269534407,-2.250139097,-1.08081421,-0.555275799,-1.620013463,0.9946101754,-2.067126261
745abcad6,800000,-0.223320955,-0.112207895,-0.121930462,0.0340927473,0.3047029838,-0.300383445,-0.124430815
7463cf8a3,2066666.66,2.0035921177,-2.562986107,-1.786409337,-0.415059446,0.3785938609,-0.9536976,0.8271653985
7467440d4,780000,-0.314456649,-0.179115674,0.1033877364,-0.059421594,-0.138069844,-0.121037884,-0.022587735
7474cbe62,2700000,0.6979035957,0.1345887575,-1.185699581,-0.136937125,3.9341883623,-0.520364999,0.1793661609
747d1ecf6,132000,-0.308290081,-0.182803984,0.098711234,-0.06251728,-0.130473842,-0.111455047,-0.025437677
